filename,true_class,predicted_class,feature_set,iteration
1884_HansenJH_KarstenUlvgPaddehattene,O,CANON,embeddings,759
1892_MoellerO_LysOverLandet!,O,CANON,embeddings,759
1899_Skjoldborg_Kragehuset,O,CANON,embeddings,759
1897_Birck_FarisaeerOgTolder,O,CANON,embeddings,760
1898_Prydz_Sylvia,O,CANON,embeddings,760
1895_Mariager_Sparta,O,CANON,embeddings,760
1887_JansonD_EnUngPige,O,CANON,embeddings,760
1896_JohansenL_UnderOgOverAtmosfaeren,O,CANON,embeddings,760
1896_Lundgaard_DonJuan,O,CANON,embeddings,761
1897_HansenJ_EnKritiskTid,O,CANON,embeddings,761
1897_HansenJ_EnKritiskTid,O,CANON,embeddings,762
1887_Steenbuch_RektorLassen,O,CANON,embeddings,763
1899_Rosenkrantz_FruenPaaHavreholm,O,CANON,embeddings,763
1888_Rink_KoloniIdyllerFraGroenland,O,CANON,embeddings,763
1894_Aagaard_UnderligeFyre,O,CANON,embeddings,763
1899_Kirkegaard_Provstinden,O,CANON,embeddings,763
1891_Finne_ToDamer,O,CANON,embeddings,764
1885_Feddersen_Isidora,O,CANON,embeddings,764
1895_Kaarsberg_FolkenepaaNakkebjerg,O,CANON,embeddings,765
1894_ChristiansenE_Hjarl,O,CANON,embeddings,765
1887_Steenbuch_RektorLassen,O,CANON,embeddings,765
1889_Vogt_FamiliensSorg,O,CANON,embeddings,765
1876_Hjelm_OerkenensSlange_1,O,CANON,embeddings,765
1897_HansenJ_EnKritiskTid,O,CANON,embeddings,766
1897_Alsted_Ly,O,CANON,embeddings,766
1891_OlsenV_MensMyrterneVisne,O,CANON,embeddings,766
1874_Budde_EnHistorieFraFattigeSteder,O,CANON,embeddings,766
1881_Paulsen_NorskProvinsliv,O,CANON,embeddings,766
1895_MoellerN_Koglerier,O,CANON,embeddings,767
1893_LieJ_Niobe,O,CANON,embeddings,767
1897_Birck_FarisaeerOgTolder,O,CANON,embeddings,767
1895_Norrie_EnLoesgaenger,O,CANON,embeddings,768
1895_Boecker_Uveirstider,O,CANON,embeddings,768
1893_LieJ_Niobe,O,CANON,embeddings,769
1894_HansenJ_EtKarnevalINizza,O,CANON,embeddings,769
1896_AndersenT_Tvillingesoestrene,O,CANON,embeddings,769
1895_Nansen_GudsFred,O,CANON,embeddings,769
1895_Finne_Rachel,O,CANON,embeddings,770
1889_NielsenZ_Maagen,O,CANON,embeddings,771
1892_MoellerO_LysOverLandet!,O,CANON,embeddings,771
1897_NielsenZ_Mystisk,O,CANON,embeddings,771
1889_Stuckenberg_Messias,O,CANON,embeddings,771
1889_Schaldemose_Ele,O,CANON,embeddings,771
1895_Norrie_EnLoesgaenger,O,CANON,embeddings,771
1874_HenningsenE_PalleHougaard,O,CANON,embeddings,772
1883_SchmidtJ_StakkelsPlagesenMedMuntreFoelgesvende,O,CANON,embeddings,772
1896_AndersenT_Tvillingesoestrene,O,CANON,embeddings,772
1899_BarnerAagaard_ErikRandborg,O,CANON,embeddings,772
1885_NielsenJ_FoerOgNu,O,CANON,embeddings,772
1899_EwaldT_MaendOgRaskeDrenge,O,CANON,embeddings,773
1896_KragT_AdaWilde,O,CANON,embeddings,773
1893_HansenJ_UngeMenneskerogPilgrimme,O,CANON,embeddings,773
1892_Reiserer_FraKaserneogGeled,O,CANON,embeddings,773
1898_KnudsenJ_EtGjensyn,O,CANON,embeddings,773
1883_Winterhjelm_FritzRandel,O,CANON,embeddings,773
1896_BauditzS_Hjortholm,O,CANON,embeddings,774
1879_Elster_ToraTrondal,O,CANON,embeddings,774
1871_Wolle_FraMinFoerstePraxis,O,CANON,embeddings,774
1884_Bauditz_Kaffesladder,O,CANON,embeddings,774
1891_JensenH_Kapellanen,O,CANON,embeddings,775
1888_Colditz_Kjaerka,O,CANON,embeddings,775
1870_Korfitsen_EnSkibbruden,O,CANON,embeddings,776
1899_HenningsenA_Glansbilledet,O,CANON,embeddings,776
1892_JensenH_PastorDahlberg,O,CANON,embeddings,776
1893_MadsenOgHenriques_StudentensGladeLiv,O,CANON,embeddings,777
1887_Winterhjelm_GrevindeSissi,O,CANON,embeddings,777
1880_Gloeersen_EnFremmed,O,CANON,embeddings,777
1898_Tuxen_BrudtOvermod,O,CANON,embeddings,777
1887_JansonD_EnUngPige,O,CANON,embeddings,777
1897_MadsenO_LysetsBoern,O,CANON,embeddings,777
1896_ClaussenS_AntoniusiParis,O,CANON,embeddings,778
1898_Roerdam_PaaHoejskole,O,CANON,embeddings,778
1891_Reiserer_EnSergent,O,CANON,embeddings,778
1881_Roed_HvadGunnarHoerte,O,CANON,embeddings,778
1880_Hansen_FraDannevirkeTilRosenvaenget,O,CANON,embeddings,778
1897_HansenJ_EnKritiskTid,O,CANON,embeddings,779
1884_JensenOC_EtBladForVinden,O,CANON,embeddings,779
1894_Cavling_FraDeDybeDale,O,CANON,embeddings,779
1899_Lundgaard_Ismael,O,CANON,embeddings,780
1871_Wolle_FraMinFoerstePraxis,O,CANON,embeddings,780
1872_Gioerup_MarthaEllerEnBoutiksjomfruesHaendelser,O,CANON,embeddings,780
1896_Birck_PastorSommer,O,CANON,embeddings,781
1897_IbsenA_FroekenStudent,O,CANON,embeddings,781
1899_IbsenA_JacobLinde,O,CANON,embeddings,781
1890_Finne_DoktorWangsBoern,O,CANON,embeddings,782
1894_BruunL_SvendFelding,O,CANON,embeddings,782
1877_Lange_EtSymposion,O,CANON,embeddings,782
1893_LieJ_Niobe,O,CANON,embeddings,782
1892_Schjoerring_EnKrise,O,CANON,embeddings,782
1891_Rode_Styrke,O,CANON,embeddings,783
1883_PaludanMueller_MargreteThorsen,O,CANON,embeddings,783
1897_Agerskov_LivetsKilde,O,CANON,embeddings,784
1881_Paulsen_NorskProvinsliv,O,CANON,embeddings,784
1883_LieJ_Livsslaven,O,CANON,embeddings,785
1895_Broendsted_FaedrenesSynd,O,CANON,embeddings,785
1878_Broendsted_IBoelgegang,O,CANON,embeddings,785
1892_Prydz_Arnak,O,CANON,embeddings,785
1899_BarnerAagaard_ErikRandborg,O,CANON,embeddings,786
1895_Tuxen_EvaRoss,O,CANON,embeddings,786
1895_AndersenT_FraByensUdkant,O,CANON,embeddings,786
1898_Kristensen_EnFolkefest,O,CANON,embeddings,786
1898_BenzonP_Landsmaend,O,CANON,embeddings,786
1890_MoellerN_Haendelser,O,CANON,embeddings,787
1880_Fibiger_Askepot,O,CANON,embeddings,787
1899_KragT_Enken,O,CANON,embeddings,787
1895_NormanHansen_DoktorTavsen,O,CANON,embeddings,787
1894_Bergstroem_Vendepunkter,O,CANON,embeddings,787
1883_LieJ_Livsslaven,O,CANON,embeddings,788
1899_HenningsenA_Glansbilledet,O,CANON,embeddings,788
1890_HansenJ_Skuespillere,O,CANON,embeddings,788
1877_Colban_JegLever,O,CANON,embeddings,789
1875_Lange_DeLyseNaetter,O,CANON,embeddings,789
1892_AndersenFO_EtHjemsDroem,O,CANON,embeddings,789
1893_Betzonich_PeterJensen,O,CANON,embeddings,790
1893_JoergensenJ_LivetsTrae,O,CANON,embeddings,790
1883_NielsenZ_GamleVaner,O,CANON,embeddings,790
1894_Kieler_HanFaldtVedHelgoland,O,CANON,embeddings,791
1890_JoergensenJ_EnFremmed,O,CANON,embeddings,791
1893_MoellerC_Navnefaettere,O,CANON,embeddings,792
1886_Bille_Skoledrenge,O,CANON,embeddings,792
1895_MoellerO_GuldOgAere,O,CANON,embeddings,793
1887_Muusmann_ForfloejnePile,O,CANON,embeddings,793
1896_Norrie_UngeJunker,O,CANON,embeddings,794
1887_Muusmann_ForfloejnePile,O,CANON,embeddings,794
1894_Jespersen_Kursuskammerater,O,CANON,embeddings,794
1891_Finne_ToDamer,O,CANON,embeddings,795
1894_Cavling_FraDeDybeDale,O,CANON,embeddings,796
1884_Bauditz_Kaffesladder,O,CANON,embeddings,796
1896_Rosenkilde_KarstensSkriftemaal,O,CANON,embeddings,796
1899_Lundgaard_Ismael,O,CANON,embeddings,797
1879_Rovsing_EnsomtLiv,O,CANON,embeddings,797
1899_Roth_Provindsliv,O,CANON,embeddings,797
1887_Winterhjelm_GrevindeSissi,O,CANON,embeddings,797
1889_Vogt_FamiliensSorg,O,CANON,embeddings,797
1876_Paulsen_Sjoedronningen,O,CANON,embeddings,797
1890_HansenJ_Skuespillere,O,CANON,embeddings,798
1874_Incognito_VenusTempel,O,CANON,embeddings,798
1894_Jespersen_Kursuskammerater,O,CANON,embeddings,800
1889_Schaldemose_Ele,O,CANON,embeddings,800
1893_Betzonich_PeterJensen,O,CANON,embeddings,800
1870_Gerson_AfDetDagligeLiv,O,CANON,embeddings,800
1884_Bauditz_Kaffesladder,O,CANON,embeddings,801
1878_Broendsted_IBoelgegang,O,CANON,embeddings,801
1897_Leopold_PrinsesseCharlotte,O,CANON,embeddings,801
1892_Prydz_Arnak,O,CANON,embeddings,802
1881_NielsenZ_NyeTider,O,CANON,embeddings,803
1892_Prydz_Arnak,O,CANON,embeddings,803
1896_Rosenkilde_KarstensSkriftemaal,O,CANON,embeddings,803
1889_Malling_EnFrivillig,O,CANON,embeddings,803
1896_Skovbo_Elverfruen,O,CANON,embeddings,803
1883_Gloeersen_Laura,O,CANON,embeddings,804
1897_JoergensenJ_DenYdersteDag,O,CANON,embeddings,804
1891_Paulsen_BrosefraBergenudenlands,O,CANON,embeddings,804
1879_Kieler_AndreFraKautokejno,O,CANON,embeddings,804
1893_Betzonich_PeterJensen,O,CANON,embeddings,805
1898_Bierfreund_ForgangenNat,O,CANON,embeddings,805
1877_Gloeersen_Sigurd,O,CANON,embeddings,805
1887_Muusmann_ForfloejnePile,O,CANON,embeddings,805
1899_EwaldC_MinLilleDreng,O,CANON,embeddings,806
1894_Bergstroem_Vendepunkter,O,CANON,embeddings,806
1888_Rink_KoloniIdyllerFraGroenland,O,CANON,embeddings,806
1899_Soederberg_DeUmyndige,O,CANON,embeddings,806
1891_Markman_PovlBreinum,O,CANON,embeddings,806
1896_Rosenkilde_KarstensSkriftemaal,O,CANON,embeddings,807
1892_Vibe_ForLivetellerpaaOpsigelse,O,CANON,embeddings,807
1899_Wied_LivsensOndskab,O,CANON,embeddings,807
1887_Vandel_Dobbeltgaengere,O,CANON,embeddings,807
1890_FriisJA_Lajla,O,CANON,embeddings,808
1881_Paulsen_NorskProvinsliv,O,CANON,embeddings,808
1870_Gerson_AfDetDagligeLiv,O,CANON,embeddings,808
1886_Bille_Skoledrenge,O,CANON,embeddings,808
1897_Alsted_Ly,O,CANON,embeddings,809
1895_Kaarsberg_FolkenepaaNakkebjerg,O,CANON,embeddings,809
1899_Thomsen_AfKainsSlaegt,O,CANON,embeddings,810
1897_Roth_MedLoesePatroner,O,CANON,embeddings,810
1892_AndersenFO_EtHjemsDroem,O,CANON,embeddings,810
1894_Bergstroem_Vendepunkter,O,CANON,embeddings,811
1894_Aagaard_UnderligeFyre,O,CANON,embeddings,811
1880_Gloeersen_EnFremmed,O,CANON,embeddings,811
1893_Brummer_EnKamp,O,CANON,embeddings,812
1874_Incognito_VenusTempel,O,CANON,embeddings,812
1894_Jespersen_Kursuskammerater,O,CANON,embeddings,812
1892_MadsenOgHenriques_Tjenestefolk,O,CANON,embeddings,813
1898_KnudsenJ_EtGjensyn,O,CANON,embeddings,813
1891_Markman_PovlBreinum,O,CANON,embeddings,813
1889_Stuckenberg_Messias,O,CANON,embeddings,813
1888_Rink_KoloniIdyllerFraGroenland,O,CANON,embeddings,813
1899_Wied_LivsensOndskab,O,CANON,embeddings,814
1882_CarstensenW_DenGamleSkole,O,CANON,embeddings,814
1894_Gundesen_Nedarvet,O,CANON,embeddings,815
1897_NielsenZ_Mystisk,O,CANON,embeddings,815
1899_Egeberg_VedDoedensPort,O,CANON,embeddings,816
1888_Gundesen_Tjoernekrat,O,CANON,embeddings,816
1881_Schoeyen_Olaf,O,CANON,embeddings,816
1889_Vogt_FamiliensSorg,O,CANON,embeddings,817
1897_Keller_Medailloner,O,CANON,embeddings,817
1883_Brosboell_Pilesmeden,O,CANON,embeddings,817
1893_MadsenOgHenriques_StudentensGladeLiv,O,CANON,embeddings,817
1896_AndersenT_Tvillingesoestrene,O,CANON,embeddings,818
1897_Leopold_PrinsesseCharlotte,O,CANON,embeddings,818
1889_Thorson_BagDisken,O,CANON,embeddings,818
1881_Fibiger_MineSoestre,O,CANON,embeddings,818
1896_Obstfelder_Korset,O,CANON,embeddings,818
1880_Hertz_OndeStjaerner,O,CANON,embeddings,818
1898_Lunde_Midsommerbarnet,O,CANON,embeddings,819
1899_Lundgaard_Ismael,O,CANON,embeddings,819
1895_NormanHansen_DoktorTavsen,O,CANON,embeddings,819
1894_Cavling_FraDeDybeDale,O,CANON,embeddings,819
1886_EwaldC_Lindegrenen,O,CANON,embeddings,819
1897_NielsenZ_Mystisk,O,CANON,embeddings,820
1893_KragT_Mulm,O,CANON,embeddings,820
1870_Korfitsen_EnSkibbruden,O,CANON,embeddings,820
1894_Jespersen_Kursuskammerater,O,CANON,embeddings,821
1896_Jespersen_Ungdom,O,CANON,embeddings,821
1880_Secher_Aegtemaend,O,CANON,embeddings,821
1892_MadsenOgHenriques_Tjenestefolk,O,CANON,embeddings,821
1881_Fibiger_MineSoestre,O,CANON,embeddings,821
1884_Ravnkilde_JudithFurste,O,CANON,embeddings,822
1898_Prydz_Sylvia,O,CANON,embeddings,822
1899_Kirkegaard_Provstinden,O,CANON,embeddings,822
1880_Fibiger_Askepot,O,CANON,embeddings,823
1894_ClaussenS_UngeBander,O,CANON,embeddings,823
1896_Skovbo_Elverfruen,O,CANON,embeddings,823
1892_Secher_HoerupsValgkredsAar1902,O,CANON,embeddings,823
1892_Schandorph_PoetOgJunker,O,CANON,embeddings,824
1884_Winterhjelm_Intermezzoer,O,CANON,embeddings,824
1896_Skovbo_Elverfruen,O,CANON,embeddings,825
1894_ClaussenS_UngeBander,O,CANON,embeddings,825
1895_NormanHansen_DoktorTavsen,O,CANON,embeddings,826
1876_Paulsen_Sjoedronningen,O,CANON,embeddings,826
1890_Finne_DoktorWangsBoern,O,CANON,embeddings,826
1891_Reiserer_EnSergent,O,CANON,embeddings,826
1898_Wied_Slaegten,O,CANON,embeddings,826
1898_Wied_Slaegten,O,CANON,embeddings,827
1895_Kaarsberg_FolkenepaaNakkebjerg,O,CANON,embeddings,827
1877_Barner_DetForsvundneManuskript,O,CANON,embeddings,827
1896_LarsenK_DoktorIx,O,CANON,embeddings,828
1893_Betzonich_PeterJensen,O,CANON,embeddings,828
1871_Wolle_FraMinFoerstePraxis,O,CANON,embeddings,828
1897_Bierfreund_Ira,O,CANON,embeddings,828
1899_Soederberg_DeUmyndige,O,CANON,embeddings,828
1897_Soederberg_AegtemandensDagbog,O,CANON,embeddings,828
1896_KragT_AdaWilde,O,CANON,embeddings,828
1890_MoellerN_Haendelser,O,CANON,embeddings,829
1893_Brummer_EnKamp,O,CANON,embeddings,829
1890_BruunL_EmmaJonsson,O,CANON,embeddings,829
1894_BruunL_SvendFelding,O,CANON,embeddings,829
1895_Michaelis_Aebeloe,O,CANON,embeddings,830
1879_Thoresen_HerlufNordal,O,CANON,embeddings,830
1889_Marer_VerdensSyvUndervaerkerOgAndreSmaating,O,CANON,embeddings,830
1873_Wolle_BrudstykkerAfEnJydskBorgermandsDagboegerFor1848,O,CANON,embeddings,831
1871_Bergsoee_ISabinerbjergene_2,O,CANON,embeddings,831
1883_Winterhjelm_FritzRandel,O,CANON,embeddings,831
1897_NielsenZ_Mystisk,O,CANON,embeddings,831
1892_PetersenM_KuedePlanter,O,CANON,embeddings,831
1876_Paulsen_Sjoedronningen,O,CANON,embeddings,832
1892_PetersenM_KuedePlanter,O,CANON,embeddings,832
1898_HansenR_PaaGraensenAfToVerdener,O,CANON,embeddings,832
1896_MoellerO_AfElskovsNaade,O,CANON,embeddings,832
1878_Bergsoee_HvemVarHan,O,CANON,embeddings,833
1898_Bergstroem_BraendteSkibe,O,CANON,embeddings,833
1894_Bergstroem_Vendepunkter,O,CANON,embeddings,833
1899_JensenH_Spoegeri,O,CANON,embeddings,833
1897_Birck_FarisaeerOgTolder,O,CANON,embeddings,834
1883_Winterhjelm_FritzRandel,O,CANON,embeddings,834
1889_Birck_AageEllerEbbe,O,CANON,embeddings,835
1878_FT_OlietrykmandensBortfoerelseshistorie,O,CANON,embeddings,835
1884_Winterhjelm_Intermezzoer,O,CANON,embeddings,836
1897_OestergaardK_AntonArdenOgMoellerensJohanne,O,CANON,embeddings,836
1890_Finne_DoktorWangsBoern,O,CANON,embeddings,836
1889_Malling_EnFrivillig,O,CANON,embeddings,836
1899_Thomsen_AfKainsSlaegt,O,CANON,embeddings,837
1895_Stuckenberg_FagreOrd,O,CANON,embeddings,837
1899_EwaldT_MaendOgRaskeDrenge,O,CANON,embeddings,838
1889_Marer_VerdensSyvUndervaerkerOgAndreSmaating,O,CANON,embeddings,838
1881_Paulsen_NorskProvinsliv,O,CANON,embeddings,838
1894_Gundesen_Nedarvet,O,CANON,embeddings,838
1883_LieJ_Livsslaven,O,CANON,embeddings,839
1897_IbsenA_FroekenStudent,O,CANON,embeddings,839
1890_BruunL_EmmaJonsson,O,CANON,embeddings,839
1896_LarsenK_DoktorIx,O,CANON,embeddings,839
1878_Bergsoee_HvemVarHan,O,CANON,embeddings,840
1883_SchmidtJ_StakkelsPlagesenMedMuntreFoelgesvende,O,CANON,embeddings,840
1893_LarsenK_Cirkler,O,CANON,embeddings,840
1887_Muusmann_ForfloejnePile,O,CANON,embeddings,840
1899_Thomsen_AfKainsSlaegt,O,CANON,embeddings,840
1894_ClaussenS_UngeBander,O,CANON,embeddings,841
1899_JensenH_Spoegeri,O,CANON,embeddings,841
1882_Colban_Thyra,O,CANON,embeddings,841
1895_NormanHansen_DoktorTavsen,O,CANON,embeddings,841
1890_DahlJ_Tugtemesteren,O,CANON,embeddings,841
1894_Lautrup_FamilienWoermer,O,CANON,embeddings,842
1895_Norrie_EnLoesgaenger,O,CANON,embeddings,842
1897_MadsenT_UnderKundskabensTrae,O,CANON,embeddings,843
1898_Bierfreund_ForgangenNat,O,CANON,embeddings,843
1884_Paulsen_EnDigtersHustru,O,CANON,embeddings,844
1882_CarstensenW_DenGamleSkole,O,CANON,embeddings,844
1888_HansenCV_SparekassebogNo7709,O,CANON,embeddings,844
1880_Hansen_FraDannevirkeTilRosenvaenget,O,CANON,embeddings,844
1883_Winterhjelm_FritzRandel,O,CANON,embeddings,844
1887_Paulsen_EnFremtidskvinde,O,CANON,embeddings,844
1895_NormanHansen_DoktorTavsen,O,CANON,embeddings,845
1899_JensenH_Spoegeri,O,CANON,embeddings,845
1892_PetersenM_KuedePlanter,O,CANON,embeddings,845
1899_Reumert_Klitrose,O,CANON,embeddings,845
1883_PaludanMueller_MargreteThorsen,O,CANON,embeddings,845
1872_Gioerup_GadenOgHjemmetEllerTaterlivIKjoebenhavn,O,CANON,embeddings,846
1896_ClaussenS_AntoniusiParis,O,CANON,embeddings,847
1888_Gundesen_Tjoernekrat,O,CANON,embeddings,849
1880_Gloeersen_EnFremmed,O,CANON,embeddings,849
1897_IbsenA_FroekenStudent,O,CANON,embeddings,849
1895_Norrie_EnLoesgaenger,O,CANON,embeddings,850
1899_Wied_LivsensOndskab,O,CANON,embeddings,850
1895_MoellerN_Koglerier,O,CANON,embeddings,850
1889_Schaldemose_Ele,O,CANON,embeddings,851
1899_Kirkegaard_Provstinden,O,CANON,embeddings,851
1894_Kieler_HanFaldtVedHelgoland,O,CANON,embeddings,851
1877_SoerensenC_FolketsSoen,O,CANON,embeddings,851
1897_Alsted_Ly,O,CANON,embeddings,852
1890_DahlJ_Tugtemesteren,O,CANON,embeddings,852
1899_KragT_Enken,O,CANON,embeddings,852
1886_Winterhjelm_FarvelHansen,O,CANON,embeddings,852
1899_Kirkegaard_Provstinden,O,CANON,embeddings,853
1893_LarsenK_Cirkler,O,CANON,embeddings,853
1888_Winterhjelm_Smaastykker,O,CANON,embeddings,853
1889_Trafall_DanskePeterssmuleHollandsreise,O,CANON,embeddings,853
1888_HansenCV_SparekassebogNo7709,O,CANON,embeddings,853
1894_Kieler_HanFaldtVedHelgoland,O,CANON,embeddings,854
1876_Kieler_Everil,O,CANON,embeddings,854
1896_MoellerO_AfElskovsNaade,O,CANON,embeddings,854
1897_JoergensenJ_DenYdersteDag,O,CANON,embeddings,854
1898_Wied_Slaegten,O,CANON,embeddings,855
1896_BenzonP_DetSjetteBud,O,CANON,embeddings,855
1891_Reiserer_EnSergent,O,CANON,embeddings,856
1875_Boegh_JonasTvaermosesAergrelser,O,CANON,embeddings,856
1878_FT_OlietrykmandensBortfoerelseshistorie,O,CANON,embeddings,856
1884_Paulsen_EnDigtersHustru,O,CANON,embeddings,857
1880_Hansen_FraDannevirkeTilRosenvaenget,O,CANON,embeddings,857
1892_Michaelis_Vanemennesker,O,CANON,embeddings,857
1883_PaludanMueller_MargreteThorsen,O,CANON,embeddings,857
1897_Keller_Medailloner,O,CANON,embeddings,858
1886_Bille_Skoledrenge,O,CANON,embeddings,858
1892_PetersenM_KuedePlanter,O,CANON,embeddings,859
1883_SchmidtJ_StakkelsPlagesenMedMuntreFoelgesvende,O,CANON,embeddings,859
1895_Finne_Rachel,O,CANON,embeddings,859
1895_Betzonich_DonJuansEfteraar,O,CANON,embeddings,859
1883_NielsenZ_GamleVaner,O,CANON,embeddings,859
1897_IbsenA_FroekenStudent,O,CANON,embeddings,860
1896_Norrie_UngeJunker,O,CANON,embeddings,860
1898_Wied_Slaegten,O,CANON,embeddings,860
1888_Benzon_KunstOgKjaerlighed,O,CANON,embeddings,860
1896_Obstfelder_Korset,O,CANON,embeddings,860
1891_OlsenV_MensMyrterneVisne,O,CANON,embeddings,860
1895_Roth_PaaOpmaaling,O,CANON,embeddings,860
1891_Paulsen_BrosefraBergenudenlands,O,CANON,embeddings,861
1893_Betzonich_PeterJensen,O,CANON,embeddings,862
1899_Muusmann_TrettenTrumfer,O,CANON,embeddings,862
1895_Kaarsberg_FolkenepaaNakkebjerg,O,CANON,embeddings,862
1870_Korfitsen_EnSkibbruden,O,CANON,embeddings,862
1888_Betzonich_SkibbrudneFolk,O,CANON,embeddings,862
1898_Wied_Slaegten,O,CANON,embeddings,862
1898_MoellerO_MillionaerensPilegrimsfaerd,O,CANON,embeddings,862
1894_Bey_JulenissenSpinder,O,CANON,embeddings,862
1888_Benzon_KunstOgKjaerlighed,O,CANON,embeddings,863
1893_Boecker_Soeskende,O,CANON,embeddings,863
1895_Mariager_Sparta,O,CANON,embeddings,864
1899_Muusmann_TrettenTrumfer,O,CANON,embeddings,864
1898_Bergstroem_BraendteSkibe,O,CANON,embeddings,864
1894_Bergstroem_Vendepunkter,O,CANON,embeddings,864
1896_BenzonP_DetSjetteBud,O,CANON,embeddings,865
1871_Bergsoee_ISabinerbjergene_1,O,CANON,embeddings,865
1871_Bergsoee_ISabinerbjergene_2,O,CANON,embeddings,865
1897_MadsenO_LysetsBoern,O,CANON,embeddings,866
1893_Boecker_Soeskende,O,CANON,embeddings,866
1888_Betzonich_SkibbrudneFolk,O,CANON,embeddings,866
1895_Malling_GuvernoerensFrue,O,CANON,embeddings,867
1894_NormanHansen_StyrmandBrorsen,O,CANON,embeddings,867
1895_Mariager_Sparta,O,CANON,embeddings,867
1895_Kaarsberg_FolkenepaaNakkebjerg,O,CANON,embeddings,867
1875_Kauffmann_Lindemark,O,CANON,embeddings,867
1874_Lykke_Juanita,O,CANON,embeddings,867
1888_Rink_KoloniIdyllerFraGroenland,O,CANON,embeddings,868
1871_Bergsoee_ISabinerbjergene_2,O,CANON,embeddings,868
1883_PaludanMueller_MargreteThorsen,O,CANON,embeddings,868
1891_Paulsen_BrosefraBergenudenlands,O,CANON,embeddings,868
1891_Finne_ToDamer,O,CANON,embeddings,868
1884_Paulsen_EnDigtersHustru,O,CANON,embeddings,868
1878_FT_OlietrykmandensBortfoerelseshistorie,O,CANON,embeddings,869
1899_IbsenA_JacobLinde,O,CANON,embeddings,869
1895_MoellerN_Koglerier,O,CANON,embeddings,869
1898_Lunde_Midsommerbarnet,O,CANON,embeddings,870
1891_Reiserer_EnSergent,O,CANON,embeddings,870
1894_Eegholm_SmaaKanaler,O,CANON,embeddings,871
1898_Stuckenberg_Hjemfalden,O,CANON,embeddings,871
1899_Kirkegaard_Provstinden,O,CANON,embeddings,871
1898_HansenR_PaaGraensenAfToVerdener,O,CANON,embeddings,871
1893_HansenJ_UngeMenneskerogPilgrimme,O,CANON,embeddings,871
1892_Michaelis_Vanemennesker,O,CANON,embeddings,872
1885_Feddersen_Isidora,O,CANON,embeddings,872
1899_Langgaard_FriskLuft,O,CANON,embeddings,872
1877_Gloeersen_Sigurd,O,CANON,embeddings,873
1888_Betzonich_SkibbrudneFolk,O,CANON,embeddings,873
1896_Gnudtzmann_Idealister,O,CANON,embeddings,873
1898_Raunkiaer_Memento,O,CANON,embeddings,873
1899_Reumert_Klitrose,O,CANON,embeddings,873
1880_Secher_Aegtemaend,O,CANON,embeddings,874
1870_GB_PolitispionenEllerHaelerhusetPaaKristianshavn,O,CANON,embeddings,874
1896_LundV_Praesten,O,CANON,embeddings,875
1891_Finne_ToDamer,O,CANON,embeddings,875
1897_Agerskov_LivetsKilde,O,CANON,embeddings,875
1886_Bille_Skoledrenge,O,CANON,embeddings,876
1895_MoellerN_Koglerier,O,CANON,embeddings,876
1898_MoellerO_MillionaerensPilegrimsfaerd,O,CANON,embeddings,876
1899_Langgaard_FriskLuft,O,CANON,embeddings,877
1893_LarsenK_Cirkler,O,CANON,embeddings,877
1898_Wied_Slaegten,O,CANON,embeddings,878
1876_Paulsen_Sjoedronningen,O,CANON,embeddings,878
1896_BenzonP_DetSjetteBud,O,CANON,embeddings,878
1896_ClaussenS_AntoniusiParis,O,CANON,embeddings,878
1886_Winterhjelm_FarvelHansen,O,CANON,embeddings,878
1895_Roth_PaaOpmaaling,O,CANON,embeddings,878
1897_MoellerO_Overmennesker,O,CANON,embeddings,879
1890_MoellerN_Haendelser,O,CANON,embeddings,879
1890_MoellerN_Haendelser,O,CANON,embeddings,880
1894_Max_MadameRustensensBaderejse,O,CANON,embeddings,880
1897_JoergensenJ_DenYdersteDag,O,CANON,embeddings,880
1878_HenningsenE_MathildeOgHendesVenner,O,CANON,embeddings,881
1877_Gloeersen_Sigurd,O,CANON,embeddings,882
1892_Kieler_IEnLysengelsSkikkelse,O,CANON,embeddings,882
1876_Kieler_Everil,O,CANON,embeddings,882
1899_Egeberg_VedDoedensPort,O,CANON,embeddings,882
1894_MadsenO_Inga,O,CANON,embeddings,883
1887_Muusmann_ForfloejnePile,O,CANON,embeddings,883
1899_Muusmann_TrettenTrumfer,O,CANON,embeddings,883
1893_Nansen_JuliesDagbog,O,CANON,embeddings,883
1885_Feddersen_Isidora,O,CANON,embeddings,883
1893_HansenJ_UngeMenneskerogPilgrimme,O,CANON,embeddings,884
1890_BruunL_EmmaJonsson,O,CANON,embeddings,884
1899_JensenH_Spoegeri,O,CANON,embeddings,884
1898_MoellerO_MillionaerensPilegrimsfaerd,O,CANON,embeddings,884
1897_MoellerO_Overmennesker,O,CANON,embeddings,884
1877_Gloeersen_Sigurd,O,CANON,embeddings,884
1875_Boegh_JonasTvaermosesAergrelser,O,CANON,embeddings,885
1894_Max_MadameRustensensBaderejse,O,CANON,embeddings,885
1895_Bon_Fristelser,O,CANON,embeddings,885
1882_JacobsenA_EnJournalist,O,CANON,embeddings,885
1894_MadsenO_Inga,O,CANON,embeddings,887
1876_Hjelm_OerkenensSlange_1,O,CANON,embeddings,887
1886_Winterhjelm_FarvelHansen,O,CANON,embeddings,887
1896_LarsenK_DoktorIx,O,CANON,embeddings,887
1895_MoellerN_Koglerier,O,CANON,embeddings,888
